index;nome;grupo;logo;url
511;PT • Eleven Sport 4;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325741.ts
512;PT • Eleven Sport 3;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325740.ts
513;PT • Eleven Sport 2;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325739.ts
514;PT • Eleven Sport 1;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325738.ts
515;PT • E!;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325737.ts
516;PT • Disney Junior;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325735.ts
517;PT • Disney Channel;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325734.ts
518;PT • Discovery Channel;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325733.ts
519;PT • Cinemundo;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325732.ts
520;PT • Casa e Cozinha;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325731.ts
521;PT • Cartoonito;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325730.ts
522;PT • Cartoon Network;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325729.ts
523;PT • Cancao Nova;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325728.ts
524;PT • Canal Q;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325727.ts
525;PT • Canal Panda;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325726.ts
526;PT • Canal Hollywood;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325725.ts
527;PT • Canal Historia;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325724.ts
528;PT • Canal 11;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325723.ts
529;PT • CNN Portugal;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325722.ts
530;PT • CNN Internacional;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325721.ts
531;PT • CNBC;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325720.ts
532;PT • AFRO MUSIC;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325719.ts
533;PT • CMTV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325718.ts
534;PT • Bloomberg;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325717.ts
535;PT • Blaze;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325716.ts
536;PT • Biggs;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325715.ts
537;PT • Benfica TV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325714.ts
538;PT • Baby TV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325713.ts
539;PT • AXN White;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325711.ts
540;PT • AXN Movies;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325710.ts
541;PT • AXN;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325709.ts
542;PT • ARTV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325708.ts
543;PT • AMC Crime;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325707.ts
544;PT • AMC;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325706.ts
545;PT • A Bola;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325705.ts
546;PT • 24 Kitchen;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325704.ts
962;[Adult-Swim] HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Adult_Swim_2003_logo.svg/960px-Adult_Swim_2003_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255537.ts
963;ZooMoo HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/ZooMoo_logo.svg/120px-ZooMoo_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255536.ts
964;ZooMoo FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/ZooMoo_logo.svg/120px-ZooMoo_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255535.ts
965;TV Ra Tim Bum SD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/d/de/TV_R%C3%A1-Tim-Bum.png;http://alphaboxapp3.click:80/878698658teste/181506425/255534.ts
966;TV Ra Tim Bum HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/d/de/TV_R%C3%A1-Tim-Bum.png;http://alphaboxapp3.click:80/878698658teste/181506425/255533.ts
967;TV Ra Tim Bum FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/d/de/TV_R%C3%A1-Tim-Bum.png;http://alphaboxapp3.click:80/878698658teste/181506425/255532.ts
968;Tooncast SD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Tooncast_logo.svg/250px-Tooncast_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255531.ts
969;Tooncast HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Tooncast_logo.svg/250px-Tooncast_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255530.ts
970;Tooncast FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Tooncast_logo.svg/250px-Tooncast_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255529.ts
971;Nick SD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Nick.svg/960px-Nick.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255528.ts
972;Nick JR SD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Nick_Jr._logo_2009.svg/960px-Nick_Jr._logo_2009.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255527.ts
973;Nick JR HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Nick_Jr._logo_2009.svg/960px-Nick_Jr._logo_2009.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255526.ts
974;Nick JR FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Nick_Jr._logo_2009.svg/960px-Nick_Jr._logo_2009.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255525.ts
975;Nick HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Nick.svg/960px-Nick.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255524.ts
976;Nick FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Nick.svg/960px-Nick.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255523.ts
977;Kids Mais HD;INFANTIL;;http://alphaboxapp3.click:80/878698658teste/181506425/255522.ts
978;Gloobinho SD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Gloobinho_logo.svg/960px-Gloobinho_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255521.ts
979;Gloobinho HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Gloobinho_logo.svg/960px-Gloobinho_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255520.ts
980;Gloobinho FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Gloobinho_logo.svg/960px-Gloobinho_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255519.ts
981;Gloob HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Gloob_logo.svg/500px-Gloob_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255517.ts
982;Gloob FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Gloob_logo.svg/500px-Gloob_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255516.ts
983;Discovery Kids SD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/6/62/Discovery_kids_logo.png;http://alphaboxapp3.click:80/878698658teste/181506425/255512.ts
984;Discovery Kids HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/6/62/Discovery_kids_logo.png;http://alphaboxapp3.click:80/878698658teste/181506425/255511.ts
985;Discovery Kids FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/6/62/Discovery_kids_logo.png;http://alphaboxapp3.click:80/878698658teste/181506425/255510.ts
986;Cartoonito SD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Cartoonito_-_Logo_2021.svg/960px-Cartoonito_-_Logo_2021.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255509.ts
987;Cartoonito HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Cartoonito_-_Logo_2021.svg/960px-Cartoonito_-_Logo_2021.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255508.ts
988;Cartoonito FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Cartoonito_-_Logo_2021.svg/960px-Cartoonito_-_Logo_2021.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255506.ts
989;Cartoon Network SD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Cartoon_Network_2010_logo.svg/960px-Cartoon_Network_2010_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255505.ts
990;Cartoon Network HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Cartoon_Network_2010_logo.svg/960px-Cartoon_Network_2010_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255504.ts
991;Cartoon Network FHD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Cartoon_Network_2010_logo.svg/960px-Cartoon_Network_2010_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/255503.ts
992;Box Kids TV HD;INFANTIL;https://upload.wikimedia.org/wikipedia/commons/1/18/Boxkidstv.png;http://alphaboxapp3.click:80/878698658teste/181506425/255501.ts
993;TV Escola HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/b/b5/TV_Escola.png;http://alphaboxapp3.click:80/878698658teste/181506425/246522.ts
994;TV Cultura HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Cultura_logo_2013.svg/500px-Cultura_logo_2013.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246521.ts
995;TV Cultura FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Cultura_logo_2013.svg/500px-Cultura_logo_2013.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246519.ts
996;Tru TV SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/TruTV_logo_2014.png/804px-TruTV_logo_2014.png;http://alphaboxapp3.click:80/878698658teste/181506425/246518.ts
997;Tru TV HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/TruTV_logo_2014.png/804px-TruTV_logo_2014.png;http://alphaboxapp3.click:80/878698658teste/181506425/246517.ts
998;Travel Box Brasil HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/7/7e/TravelBoxBrazillogoatualizado.png;http://alphaboxapp3.click:80/878698658teste/181506425/246515.ts
999;Travel Box Brasil FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/7/7e/TravelBoxBrazillogoatualizado.png;http://alphaboxapp3.click:80/878698658teste/181506425/246514.ts
1000;Trace Brazuca HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Trace_Brazuca_logo.png/960px-Trace_Brazuca_logo.png;http://alphaboxapp3.click:80/878698658teste/181506425/246513.ts
1001;SYFY;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/a/ab/Syfylogo.png;http://alphaboxapp3.click:80/878698658teste/181506425/246502.ts
1002;Sabor & Arte HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/pt/9/98/Saborearte.png?20210703164655;http://alphaboxapp3.click:80/878698658teste/181506425/246499.ts
1003;Sabor & Arte FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/pt/9/98/Saborearte.png?20210703164655;http://alphaboxapp3.click:80/878698658teste/181506425/246498.ts
1004;Retro Music;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Retro_Music_TV_logo.png/876px-Retro_Music_TV_logo.png?20171130185939;http://alphaboxapp3.click:80/878698658teste/181506425/246495.ts
1005;Receitas Fast HD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246494.ts
1006;Prime Box Brasil SD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246482.ts
1007;Prime Box Brasil HD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246481.ts
1008;Prime Box Brasil FHD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246480.ts
1009;OFF SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/e/ee/Logo_Canal_OFF.png;http://alphaboxapp3.click:80/878698658teste/181506425/246478.ts
1010;OFF HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/e/ee/Logo_Canal_OFF.png;http://alphaboxapp3.click:80/878698658teste/181506425/246477.ts
1011;OFF FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/e/ee/Logo_Canal_OFF.png;http://alphaboxapp3.click:80/878698658teste/181506425/246476.ts
1012;Music Box Brasil SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/b/b4/LogoMusicRoxo.png;http://alphaboxapp3.click:80/878698658teste/181506425/246475.ts
1013;Music Box Brasil HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/b/b4/LogoMusicRoxo.png;http://alphaboxapp3.click:80/878698658teste/181506425/246474.ts
1014;Music Box Brasil FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/b/b4/LogoMusicRoxo.png;http://alphaboxapp3.click:80/878698658teste/181506425/246473.ts
1015;Multishow SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Multishow_logo_red_2012.svg/960px-Multishow_logo_red_2012.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246472.ts
1016;Multishow HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Multishow_logo_red_2012.svg/960px-Multishow_logo_red_2012.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246471.ts
1017;Multishow FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Multishow_logo_red_2012.svg/960px-Multishow_logo_red_2012.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246470.ts
1018;MTV SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/MTV_Logo.svg/500px-MTV_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246469.ts
1019;MTV Live HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/MTV_Logo.svg/500px-MTV_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246467.ts
1020;MTV Live FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/MTV_Logo.svg/500px-MTV_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246466.ts
1021;MTV HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/MTV_Logo.svg/500px-MTV_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246465.ts
1022;MTV FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/MTV_Logo.svg/500px-MTV_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246464.ts
1023;MTV 00s HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/MTV_Logo.svg/500px-MTV_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246463.ts
1024;MTV 00s FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/MTV_Logo.svg/500px-MTV_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246462.ts
1025;Modo Viagem SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Logotipo_do_Modo_Viagem.svg/500px-Logotipo_do_Modo_Viagem.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246461.ts
1026;Modo Viagem HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Logotipo_do_Modo_Viagem.svg/500px-Logotipo_do_Modo_Viagem.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246460.ts
1027;Modo Viagem FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Logotipo_do_Modo_Viagem.svg/500px-Logotipo_do_Modo_Viagem.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246459.ts
1028;Like HD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246458.ts
1029;Lifetime SD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246457.ts
1030;Lifetime HD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246455.ts
1031;Lifetime FHD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246454.ts
1032;HGTV SD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246453.ts
1033;HGTV HD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246452.ts
1034;HGTV FHD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246451.ts
1035;GNT SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/GNT_logo-roxo.svg/960px-GNT_logo-roxo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246450.ts
1036;GNT HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/GNT_logo-roxo.svg/960px-GNT_logo-roxo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246449.ts
1037;GNT FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/GNT_logo-roxo.svg/960px-GNT_logo-roxo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246448.ts
1038;Food Network SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Food_Network_Logo.svg/250px-Food_Network_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246447.ts
1039;Food Network HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Food_Network_Logo.svg/250px-Food_Network_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246446.ts
1040;Food Network FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Food_Network_Logo.svg/250px-Food_Network_Logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246444.ts
1041;Fashion TV FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Fashion_TV_logo.svg/250px-Fashion_TV_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246443.ts
1042;E-Music Classics;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246437.ts
1043;E-Music Black;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246436.ts
1044;E! SD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246435.ts
1045;E! HD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246434.ts
1046;E! FHD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246432.ts
1047;Dog TV HD;VARIEDADES;;http://alphaboxapp3.click:80/878698658teste/181506425/246431.ts
1048;Dog TV HD;DOGTV - FISHTV;;http://alphaboxapp3.click:80/878698658teste/181506425/246431.ts
1049;Curta! SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Logo_of_Curta%21.svg/960px-Logo_of_Curta%21.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246429.ts
1050;Curta! HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Logo_of_Curta%21.svg/960px-Logo_of_Curta%21.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246428.ts
1051;Curta! FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Logo_of_Curta%21.svg/960px-Logo_of_Curta%21.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246427.ts
1052;Comedy Central SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/a/aa/Comedy_Central_2018.svg;http://alphaboxapp3.click:80/878698658teste/181506425/246426.ts
1053;Comedy Central HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/a/aa/Comedy_Central_2018.svg;http://alphaboxapp3.click:80/878698658teste/181506425/246425.ts
1054;Comedy Central FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/a/aa/Comedy_Central_2018.svg;http://alphaboxapp3.click:80/878698658teste/181506425/246424.ts
1055;Canal BRASIL HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/CanalBrasil_logos_700px_0-03.png/700px-CanalBrasil_logos_700px_0-03.png;http://alphaboxapp3.click:80/878698658teste/181506425/246422.ts
1056;BIS SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Logo_of_Bis.svg/960px-Logo_of_Bis.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246420.ts
1057;BIS HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Logo_of_Bis.svg/960px-Logo_of_Bis.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246419.ts
1058;BIS FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Logo_of_Bis.svg/960px-Logo_of_Bis.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246418.ts
1059;Arte 1 SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Arte_1_logo.svg/250px-Arte_1_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246417.ts
1060;Arte 1 HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Arte_1_logo.svg/250px-Arte_1_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246416.ts
1061;Arte 1 FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Arte_1_logo.svg/250px-Arte_1_logo.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246415.ts
1062;Viva SD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Canal_Viva_2018_wordmark.svg/960px-Canal_Viva_2018_wordmark.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246414.ts
1063;Viva HD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Canal_Viva_2018_wordmark.svg/960px-Canal_Viva_2018_wordmark.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246413.ts
1064;Viva FHD;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Canal_Viva_2018_wordmark.svg/960px-Canal_Viva_2018_wordmark.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/246412.ts
1065;Discovery Turbo SD;DOCUMENTÁRIOS;https://upload.wikimedia.org/wikipedia/commons/1/11/Discovery_Turbo.png;http://alphaboxapp3.click:80/878698658teste/181506425/239862.ts
1066;Discovery Turbo HD;DOCUMENTÁRIOS;https://upload.wikimedia.org/wikipedia/commons/1/11/Discovery_Turbo.png;http://alphaboxapp3.click:80/878698658teste/181506425/239861.ts
1067;Discovery Turbo FHD;DOCUMENTÁRIOS;https://upload.wikimedia.org/wikipedia/commons/1/11/Discovery_Turbo.png;http://alphaboxapp3.click:80/878698658teste/181506425/239859.ts
